order_id,order_reference,order_date,delivery_date,customer_id,customer_name,company,salesperson,region,country,city,product_id,product_name,product_category,product_brand,quantity,unit_price,gross_sales,discount,net_sales,tax,cost,revenue,profit,profit_margin_pct,shipping_cost,payment_method,order_status,warehouse,currency,exchange_rate,sales_channel,campaign_source,created_at
ORD-10205,REF-2023-173199,2023-02-20 06:00:00,2023-03-05,CUST-298,Customer_163,Company_125 LLC,Rep_15,Latin America,Mexico,Mexico_City,PRD-2344,Sony Office Supplies Model 79,Office Supplies,Sony,86,986.65,84851.9,0.0,84851.9,6788.15,43618.53,91640.04999999999,41233.37,44.99,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Direct Sales,Email,2023-02-20 05:32:00
ORD-10206,REF-2023-603268,2023-03-28 00:00:00,2023-04-04,CUST-573,Customer_229,Company_92 LLC,Rep_10,Europe,UK,UK_City,PRD-2994,Logitech Software Model 71,Software,Logitech,47,210.12,9875.64,1975.13,7900.509999999999,632.04,5260.01,8532.55,2640.5,30.95,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Online,Email,2023-03-27 23:05:00
ORD-10207,REF-2023-710156,2023-03-13 17:00:00,2023-03-18,CUST-692,Customer_208,Company_197 LLC,Rep_19,Asia Pacific,China,China_City,PRD-1871,Dell Electronics Model 5,Electronics,Dell,3,1275.89,3827.67,765.53,3062.1400000000003,244.97,1578.83,3307.11,1483.31,44.85,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Partner,Organic,2023-03-13 16:36:00
ORD-10208,REF-2023-989173,2023-07-20 07:00:00,2023-08-03,CUST-925,Customer_315,Company_176 LLC,Rep_6,Asia Pacific,Japan,Japan_City,PRD-4101,Dell Software Model 66,Software,Dell,51,552.16,28160.16,0.0,28160.16,2252.81,18728.52,30412.97,9431.64,31.01,0.0,PayPal,Delivered,WH-West,USD,1.0,Retail,Referral,2023-07-20 06:37:00
ORD-10209,REF-2023-929906,2023-01-21 07:00:00,2023-02-04,CUST-469,Customer_199,Company_121 LLC,Rep_15,Latin America,Brazil,Brazil_City,PRD-4610,Logitech Electronics Model 6,Electronics,Logitech,48,358.69,17217.12,3443.42,13773.699999999999,1101.9,8310.87,14875.599999999999,5462.83,36.72,0.0,Credit Card,Processing,WH-Central,USD,1.0,Online,None,2023-01-21 06:19:00
ORD-10210,REF-2023-494609,2023-05-21 23:00:00,2023-05-27,CUST-328,Customer_265,Company_104 LLC,Rep_12,Europe,Germany,Germany_City,PRD-4347,IKEA Software Model 45,Software,IKEA,76,983.47,74743.72,0.0,74743.72,5979.5,45344.41,80723.22,29399.31,36.42,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Online,None,2023-05-21 22:03:00
ORD-10211,REF-2023-956639,2023-03-13 14:00:00,2023-03-17,CUST-221,Customer_339,Company_59 LLC,Rep_14,Europe,UK,UK_City,PRD-4322,Samsung Office Supplies Model 43,Office Supplies,Samsung,20,288.49,5769.8,288.49,5481.31,438.5,3697.33,5919.81,1783.98,30.14,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Partner,Organic,2023-03-13 13:22:00
ORD-10212,REF-2023-141094,2023-03-24 20:00:00,2023-04-01,CUST-686,Customer_76,Company_15 LLC,Rep_6,North America,USA,USA_City,PRD-2057,Sony Electronics Model 24,Electronics,Sony,74,892.6,66052.4,0.0,66052.4,5284.19,43054.02,71336.59,22998.38,32.24,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Online,Email,2023-03-24 19:54:00
ORD-10213,REF-2023-290719,2023-04-21 14:00:00,2023-05-02,CUST-738,Customer_338,Company_131 LLC,Rep_9,Latin America,Mexico,Mexico_City,PRD-1686,Samsung Furniture Model 93,Furniture,Samsung,53,905.25,47978.25,7196.74,40781.51,3262.52,34936.86,44044.03,5844.65,13.27,0.0,Bank Transfer,Shipped,WH-Asia,USD,1.0,Online,Organic,2023-04-21 13:35:00
ORD-10214,REF-2023-728950,2023-07-17 04:00:00,2023-07-20,CUST-139,Customer_450,Company_137 LLC,Rep_17,North America,USA,USA_City,PRD-4081,Sony Software Model 16,Software,Sony,78,153.48,11971.44,1197.14,10774.300000000001,861.94,9106.0,11636.240000000002,1668.3,14.34,0.0,Credit Card,Delivered,WH-West,USD,1.0,Online,Referral,2023-07-17 03:26:00
ORD-10215,REF-2023-977857,2023-08-04 11:00:00,2023-08-06,CUST-813,Customer_295,Company_26 LLC,Rep_14,Latin America,Brazil,Brazil_City,PRD-1548,Herman Miller Software Model 33,Software,Herman Miller,45,887.68,39945.6,7989.12,31956.48,2556.52,30484.23,34513.0,1472.25,4.27,0.0,Stripe,Delivered,WH-East,USD,1.0,Direct Sales,None,2023-08-04 10:03:00
ORD-10216,REF-2023-943356,2023-10-06 13:00:00,2023-10-12,CUST-423,Customer_210,Company_93 LLC,Rep_4,Europe,UK,UK_City,PRD-1633,Dell Electronics Model 55,Electronics,Dell,67,20.72,1388.24,277.65,1110.5900000000001,88.85,669.36,1199.44,441.23,36.79,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Partner,None,2023-10-06 12:36:00
ORD-10217,REF-2023-421549,2023-11-10 08:00:00,2023-11-22,CUST-691,Customer_177,Company_199 LLC,Rep_13,Latin America,Brazil,Brazil_City,PRD-4013,Microsoft Software Model 18,Software,Microsoft,23,561.62,12917.26,1937.59,10979.67,878.37,7666.45,11858.04,3313.22,27.94,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Retail,Google Ads,2023-11-10 07:46:00
ORD-10218,REF-2023-963245,2023-09-18 12:00:00,2023-10-02,CUST-248,Customer_242,Company_154 LLC,Rep_14,Asia Pacific,China,China_City,PRD-1361,Sony Electronics Model 9,Electronics,Sony,50,1447.21,72360.5,0.0,72360.5,5788.84,52226.03,78149.34,20134.47,25.76,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Online,Referral,2023-09-18 11:00:00
ORD-10219,REF-2023-788793,2023-07-25 19:00:00,2023-08-06,CUST-923,Customer_266,Company_74 LLC,Rep_7,Asia Pacific,China,China_City,PRD-1137,Sony Electronics Model 77,Electronics,Sony,82,746.61,61222.02,0.0,61222.02,4897.76,29428.38,66119.78,31793.64,48.08,0.0,PayPal,Delivered,WH-East,USD,1.0,Direct Sales,Organic,2023-07-25 18:18:00
ORD-10220,REF-2023-837801,2023-01-01 05:00:00,2023-01-04,CUST-170,Customer_471,Company_24 LLC,Rep_18,Asia Pacific,Australia,Australia_City,PRD-2165,Herman Miller Office Supplies Model 93,Office Supplies,Herman Miller,52,883.26,45929.52,6889.43,39040.09,3123.21,18654.12,42163.299999999996,20385.97,48.35,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Retail,None,2023-01-01 04:47:00
ORD-10221,REF-2023-456480,2023-08-21 12:00:00,2023-09-01,CUST-219,Customer_412,Company_132 LLC,Rep_9,North America,Canada,Canada_City,PRD-4588,Herman Miller Furniture Model 69,Furniture,Herman Miller,65,168.63,10960.95,0.0,10960.95,876.88,6590.46,11837.83,4370.49,36.92,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Partner,Organic,2023-08-21 11:11:00
ORD-10222,REF-2023-331087,2023-06-23 14:00:00,2023-07-05,CUST-793,Customer_360,Company_59 LLC,Rep_11,Latin America,Brazil,Brazil_City,PRD-2689,Dell Software Model 46,Software,Dell,34,110.66,3762.44,752.49,3009.95,240.8,2691.88,3250.75,318.07,9.78,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Retail,Email,2023-06-23 13:54:00
ORD-10223,REF-2023-882401,2023-07-24 21:00:00,2023-08-06,CUST-799,Customer_477,Company_49 LLC,Rep_16,Asia Pacific,Japan,Japan_City,PRD-4019,Microsoft Furniture Model 26,Furniture,Microsoft,41,536.77,22007.57,3301.14,18706.43,1496.51,11171.71,20202.94,7534.72,37.3,0.0,PayPal,Delivered,WH-Central,USD,1.0,Retail,Organic,2023-07-24 20:47:00
ORD-10224,REF-2023-901368,2023-05-08 19:00:00,2023-05-15,CUST-977,Customer_278,Company_11 LLC,Rep_16,Europe,UK,UK_City,PRD-2520,Dell Electronics Model 80,Electronics,Dell,87,1434.11,124767.57,12476.76,112290.81000000001,8983.26,80541.31,121274.07,31749.5,26.18,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Direct Sales,Referral,2023-05-08 18:48:00
ORD-10225,REF-2023-134144,2023-09-19 08:00:00,2023-09-27,CUST-614,Customer_178,Company_101 LLC,Rep_6,Europe,France,France_City,PRD-2872,Apple Furniture Model 16,Furniture,Apple,68,1200.91,81661.88,8166.19,73495.69,5879.66,63358.33,79375.35,10137.36,12.77,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,Organic,2023-09-19 07:35:00
ORD-10226,REF-2023-742865,2023-10-25 03:00:00,2023-11-01,CUST-451,Customer_188,Company_48 LLC,Rep_16,Asia Pacific,China,China_City,PRD-2736,Sony Office Supplies Model 27,Office Supplies,Sony,71,401.65,28517.15,1425.86,27091.29,2167.3,16783.43,29258.59,10307.86,35.23,0.0,Stripe,Delivered,WH-Central,USD,1.0,Direct Sales,Referral,2023-10-25 02:42:00
ORD-10227,REF-2023-997904,2023-08-19 05:00:00,2023-08-30,CUST-490,Customer_101,Company_38 LLC,Rep_5,Europe,France,France_City,PRD-2937,Dell Furniture Model 2,Furniture,Dell,93,412.22,38336.46,0.0,38336.46,3066.92,23850.49,41403.38,14485.97,34.99,0.0,PayPal,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-08-19 04:40:00
ORD-10228,REF-2023-760458,2023-05-09 17:00:00,2023-05-20,CUST-198,Customer_231,Company_191 LLC,Rep_11,North America,Canada,Canada_City,PRD-2064,Sony Electronics Model 47,Electronics,Sony,8,331.05,2648.4,132.42,2515.98,201.28,1564.19,2717.26,951.79,35.03,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Direct Sales,Google Ads,2023-05-09 16:33:00
ORD-10229,REF-2023-872303,2023-03-04 11:00:00,2023-03-16,CUST-557,Customer_456,Company_21 LLC,Rep_13,Europe,France,France_City,PRD-3513,Logitech Furniture Model 37,Furniture,Logitech,46,494.38,22741.48,3411.22,19330.26,1546.42,13531.12,20876.68,5799.14,27.78,0.0,Stripe,Delivered,WH-West,USD,1.0,Retail,Email,2023-03-04 10:33:00
ORD-10230,REF-2023-844943,2023-11-20 19:00:00,2023-12-01,CUST-373,Customer_310,Company_166 LLC,Rep_13,Latin America,Brazil,Brazil_City,PRD-2111,Sony Electronics Model 57,Electronics,Sony,44,350.04,15401.76,770.09,14631.67,1170.53,10183.72,15802.2,4447.95,28.15,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Partner,Referral,2023-11-20 18:49:00
ORD-10231,REF-2023-596171,2023-04-05 00:00:00,2023-04-09,CUST-661,Customer_28,Company_7 LLC,Rep_13,Europe,France,France_City,PRD-3146,Dell Office Supplies Model 98,Office Supplies,Dell,27,258.7,6984.9,0.0,6984.9,558.79,3060.93,7543.69,3923.97,52.02,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Retail,Google Ads,2023-04-04 23:18:00
ORD-10232,REF-2023-129959,2023-07-19 09:00:00,2023-07-24,CUST-135,Customer_340,Company_92 LLC,Rep_11,Europe,France,France_City,PRD-4539,Microsoft Office Supplies Model 61,Office Supplies,Microsoft,81,198.35,16066.35,2409.95,13656.400000000001,1092.51,11815.31,14748.910000000002,1841.09,12.48,0.0,Stripe,Processing,WH-Asia,USD,1.0,Direct Sales,None,2023-07-19 08:31:00
ORD-10233,REF-2023-464032,2023-03-11 22:00:00,2023-03-21,CUST-593,Customer_277,Company_59 LLC,Rep_3,Europe,France,France_City,PRD-2809,Herman Miller Software Model 40,Software,Herman Miller,68,963.28,65503.04,9825.46,55677.58,4454.21,34314.72,60131.79,21362.86,35.53,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Direct Sales,Google Ads,2023-03-11 21:59:00
ORD-10234,REF-2023-936726,2023-09-25 04:00:00,2023-10-02,CUST-399,Customer_306,Company_60 LLC,Rep_1,Asia Pacific,Australia,Australia_City,PRD-3245,Microsoft Electronics Model 48,Electronics,Microsoft,97,720.83,69920.51,0.0,69920.51,5593.64,49388.19,75514.15,20532.32,27.19,0.0,PayPal,Delivered,WH-Asia,USD,1.0,Partner,Referral,2023-09-25 03:44:00
ORD-10235,REF-2023-938817,2023-03-25 22:00:00,2023-04-07,CUST-727,Customer_414,Company_178 LLC,Rep_9,Latin America,Mexico,Mexico_City,PRD-2166,Logitech Furniture Model 84,Furniture,Logitech,11,639.14,7030.54,0.0,7030.54,562.44,4265.04,7592.98,2765.5,36.42,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Retail,Organic,2023-03-25 21:41:00
ORD-10236,REF-2023-123205,2023-02-26 20:00:00,2023-03-07,CUST-290,Customer_498,Company_27 LLC,Rep_10,Latin America,Mexico,Mexico_City,PRD-2102,Samsung Software Model 17,Software,Samsung,42,38.9,1633.8,0.0,1633.8,130.7,1287.25,1764.5,346.55,19.64,0.0,Stripe,Delivered,WH-West,USD,1.0,Online,Organic,2023-02-26 19:59:00
ORD-10237,REF-2023-984522,2023-09-10 06:00:00,2023-09-17,CUST-868,Customer_488,Company_38 LLC,Rep_2,Latin America,Mexico,Mexico_City,PRD-2091,IKEA Software Model 100,Software,IKEA,60,1048.43,62905.8,0.0,62905.8,5032.46,33472.14,67938.26000000001,29433.66,43.32,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Retail,Organic,2023-09-10 05:02:00
ORD-10238,REF-2023-871041,2023-05-09 12:00:00,2023-05-11,CUST-889,Customer_49,Company_134 LLC,Rep_7,North America,USA,USA_City,PRD-2936,Microsoft Software Model 50,Software,Microsoft,32,1109.05,35489.6,0.0,35489.6,2839.17,17023.37,38328.77,18466.23,48.18,0.0,Bank Transfer,Shipped,WH-West,USD,1.0,Online,None,2023-05-09 11:26:00
ORD-10239,REF-2023-555251,2023-03-04 08:00:00,2023-03-13,CUST-432,Customer_8,Company_43 LLC,Rep_9,Asia Pacific,Japan,Japan_City,PRD-3394,Apple Office Supplies Model 16,Office Supplies,Apple,86,334.5,28767.0,0.0,28767.0,2301.36,14222.01,31068.36,14544.99,46.82,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,None,2023-03-04 07:09:00
ORD-10240,REF-2023-896456,2023-12-20 15:00:00,2024-01-02,CUST-740,Customer_31,Company_16 LLC,Rep_12,Europe,Germany,Germany_City,PRD-3640,Samsung Electronics Model 20,Electronics,Samsung,21,754.88,15852.48,3170.5,12681.98,1014.56,10263.81,13696.539999999999,2418.17,17.66,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,None,2023-12-20 14:09:00
ORD-10241,REF-2023-608876,2023-11-27 11:00:00,2023-12-11,CUST-823,Customer_225,Company_144 LLC,Rep_10,Latin America,Brazil,Brazil_City,PRD-3223,Herman Miller Electronics Model 90,Electronics,Herman Miller,46,1089.35,50110.1,2505.51,47604.59,3808.37,38056.88,51412.96,9547.71,18.57,0.0,Stripe,Delivered,WH-West,USD,1.0,Direct Sales,Email,2023-11-27 10:13:00
ORD-10242,REF-2023-100754,2023-08-28 08:00:00,2023-09-08,CUST-894,Customer_327,Company_130 LLC,Rep_13,Europe,UK,UK_City,PRD-4005,Microsoft Furniture Model 24,Furniture,Microsoft,38,1230.93,46775.34,7016.3,39759.03999999999,3180.72,25578.86,42939.759999999995,14180.18,33.02,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Retail,Email,2023-08-28 07:13:00
ORD-10243,REF-2023-215830,2023-02-02 21:00:00,2023-02-12,CUST-198,Customer_268,Company_169 LLC,Rep_3,Latin America,Brazil,Brazil_City,PRD-1179,Sony Software Model 17,Software,Sony,79,431.86,34116.94,3411.69,30705.250000000004,2456.42,22393.05,33161.670000000006,8312.2,25.07,0.0,PayPal,Shipped,WH-West,USD,1.0,Online,Referral,2023-02-02 20:47:00
ORD-10244,REF-2023-318877,2023-02-20 01:00:00,2023-03-03,CUST-771,Customer_252,Company_21 LLC,Rep_15,Latin America,Mexico,Mexico_City,PRD-4280,Apple Office Supplies Model 82,Office Supplies,Apple,47,338.88,15927.36,3185.47,12741.890000000001,1019.35,6822.48,13761.240000000002,5919.41,43.02,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Direct Sales,Google Ads,2023-02-20 00:07:00
ORD-10245,REF-2023-342239,2023-11-12 08:00:00,2023-11-22,CUST-644,Customer_198,Company_49 LLC,Rep_7,North America,USA,USA_City,PRD-3155,Dell Office Supplies Model 85,Office Supplies,Dell,28,1441.27,40355.56,0.0,40355.56,3228.44,17776.22,43584.0,22579.34,51.81,0.0,PayPal,Delivered,WH-West,USD,1.0,Partner,Google Ads,2023-11-12 07:10:00
ORD-10246,REF-2023-265860,2023-11-23 18:00:00,2023-11-30,CUST-646,Customer_308,Company_114 LLC,Rep_12,Latin America,Mexico,Mexico_City,PRD-4696,Sony Electronics Model 41,Electronics,Sony,24,829.45,19906.8,2986.02,16920.78,1353.66,10650.24,18274.44,6270.54,34.31,0.0,Bank Transfer,Shipped,WH-Europe,USD,1.0,Partner,Email,2023-11-23 17:21:00
ORD-10247,REF-2023-136346,2023-05-04 18:00:00,2023-05-14,CUST-391,Customer_306,Company_5 LLC,Rep_17,Europe,Germany,Germany_City,PRD-1553,IKEA Office Supplies Model 39,Office Supplies,IKEA,58,676.77,39252.66,3925.27,35327.39000000001,2826.19,15704.14,38153.58000000001,19623.25,51.43,0.0,Credit Card,Delivered,WH-West,USD,1.0,Retail,Email,2023-05-04 17:58:00
ORD-10248,REF-2023-710434,2023-12-20 08:00:00,2023-12-30,CUST-355,Customer_120,Company_66 LLC,Rep_10,Europe,UK,UK_City,PRD-1376,Microsoft Electronics Model 74,Electronics,Microsoft,46,242.6,11159.6,557.98,10601.62,848.13,6102.44,11449.75,4499.18,39.3,0.0,Stripe,Delivered,WH-West,USD,1.0,Online,Email,2023-12-20 07:09:00
ORD-10249,REF-2023-956835,2023-09-05 05:00:00,2023-09-14,CUST-544,Customer_214,Company_31 LLC,Rep_8,North America,Canada,Canada_City,PRD-4062,Herman Miller Electronics Model 84,Electronics,Herman Miller,11,1172.38,12896.18,644.81,12251.37,980.11,6953.26,13231.480000000001,5298.11,40.04,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Online,Email,2023-09-05 04:26:00
ORD-10250,REF-2023-889410,2023-01-22 10:00:00,2023-02-01,CUST-709,Customer_295,Company_130 LLC,Rep_3,Europe,Germany,Germany_City,PRD-1909,Sony Furniture Model 56,Furniture,Sony,7,1013.72,7096.04,709.6,6386.44,510.92,5594.63,6897.36,791.81,11.48,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Retail,Email,2023-01-22 09:54:00
ORD-10251,REF-2023-241422,2023-09-01 18:00:00,2023-09-14,CUST-592,Customer_287,Company_51 LLC,Rep_16,North America,Canada,Canada_City,PRD-2619,Dell Office Supplies Model 84,Office Supplies,Dell,52,757.72,39401.44,7880.29,31521.15,2521.69,17815.36,34042.840000000004,13705.79,40.26,0.0,PayPal,Delivered,WH-Asia,USD,1.0,Retail,Organic,2023-09-01 17:55:00
ORD-10252,REF-2023-787247,2023-05-17 13:00:00,2023-05-24,CUST-124,Customer_395,Company_79 LLC,Rep_6,North America,USA,USA_City,PRD-2432,Herman Miller Software Model 79,Software,Herman Miller,47,528.98,24862.06,1243.1,23618.960000000003,1889.52,13371.06,25508.480000000003,10247.9,40.17,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Online,Organic,2023-05-17 12:47:00
ORD-10253,REF-2023-827497,2023-12-17 11:00:00,2023-12-21,CUST-923,Customer_57,Company_79 LLC,Rep_15,North America,USA,USA_City,PRD-2929,Samsung Electronics Model 3,Electronics,Samsung,80,1390.83,111266.4,5563.32,105703.07999999999,8456.25,45117.78,114159.32999999999,60585.3,53.07,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Organic,2023-12-17 10:25:00
ORD-10254,REF-2023-278593,2023-09-25 08:00:00,2023-10-05,CUST-161,Customer_146,Company_52 LLC,Rep_20,Latin America,Brazil,Brazil_City,PRD-2111,Herman Miller Electronics Model 7,Electronics,Herman Miller,75,1360.0,102000.0,15300.0,86700.0,6936.0,42574.07,93636.0,44125.93,47.12,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,Referral,2023-09-25 07:17:00
ORD-10255,REF-2023-844162,2023-05-19 21:00:00,2023-05-31,CUST-201,Customer_463,Company_81 LLC,Rep_16,Asia Pacific,Japan,Japan_City,PRD-4550,Logitech Electronics Model 77,Electronics,Logitech,84,585.92,49217.28,4921.73,44295.55,3543.64,29698.5,47839.19,14597.05,30.51,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Partner,None,2023-05-19 20:00:00
ORD-10256,REF-2023-817552,2023-12-31 00:00:00,2024-01-02,CUST-460,Customer_182,Company_161 LLC,Rep_10,Europe,France,France_City,PRD-1967,IKEA Office Supplies Model 65,Office Supplies,IKEA,63,596.17,37558.71,0.0,37558.71,3004.7,15299.5,40563.409999999996,22259.21,54.88,0.0,Bank Transfer,Shipped,WH-Central,USD,1.0,Partner,Google Ads,2023-12-30 23:24:00
ORD-10257,REF-2023-755910,2023-05-24 07:00:00,2023-05-28,CUST-802,Customer_117,Company_107 LLC,Rep_8,Asia Pacific,Australia,Australia_City,PRD-3346,Dell Furniture Model 20,Furniture,Dell,94,579.49,54472.06,10894.41,43577.649999999994,3486.21,35133.35,47063.85999999999,8444.3,17.94,0.0,Stripe,Processing,WH-Asia,USD,1.0,Direct Sales,Referral,2023-05-24 06:25:00
ORD-10258,REF-2023-550955,2023-03-09 06:00:00,2023-03-21,CUST-888,Customer_75,Company_168 LLC,Rep_19,Europe,France,France_City,PRD-4756,Sony Furniture Model 21,Furniture,Sony,40,1035.91,41436.4,6215.46,35220.94,2817.68,31650.16,38038.62,3570.78,9.39,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Online,Organic,2023-03-09 05:39:00
ORD-10259,REF-2023-387096,2023-03-16 23:00:00,2023-03-18,CUST-255,Customer_399,Company_49 LLC,Rep_4,Asia Pacific,Australia,Australia_City,PRD-1538,Logitech Software Model 24,Software,Logitech,57,1120.96,63894.72,12778.94,51115.78,4089.26,49409.79,55205.04,1705.99,3.09,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Direct Sales,None,2023-03-16 22:23:00
ORD-10260,REF-2023-987240,2023-11-10 07:00:00,2023-11-21,CUST-719,Customer_241,Company_183 LLC,Rep_12,Europe,UK,UK_City,PRD-1753,IKEA Electronics Model 50,Electronics,IKEA,11,1035.33,11388.63,1138.86,10249.769999999999,819.98,5166.28,11069.749999999998,5083.49,45.92,0.0,Stripe,Delivered,WH-West,USD,1.0,Retail,Organic,2023-11-10 06:57:00
ORD-10261,REF-2023-613742,2023-07-29 00:00:00,2023-08-04,CUST-804,Customer_167,Company_118 LLC,Rep_8,Latin America,Brazil,Brazil_City,PRD-2751,Samsung Furniture Model 52,Furniture,Samsung,9,273.85,2464.65,246.47,2218.1800000000003,177.45,1840.73,2395.63,377.45,15.76,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Direct Sales,Referral,2023-07-28 23:20:00
ORD-10262,REF-2023-514828,2023-10-20 19:00:00,2023-10-30,CUST-852,Customer_21,Company_143 LLC,Rep_13,North America,USA,USA_City,PRD-3114,Microsoft Software Model 98,Software,Microsoft,6,1317.89,7907.34,0.0,7907.34,632.59,4803.56,8539.93,3103.78,36.34,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Partner,Email,2023-10-20 18:10:00
ORD-10263,REF-2023-624977,2023-05-27 14:00:00,2023-05-31,CUST-215,Customer_93,Company_200 LLC,Rep_19,Latin America,Mexico,Mexico_City,PRD-4841,Sony Electronics Model 90,Electronics,Sony,60,1246.54,74792.4,7479.24,67313.15999999999,5385.05,32622.67,72698.20999999999,34690.49,47.72,0.0,PayPal,Delivered,WH-Central,USD,1.0,Partner,Google Ads,2023-05-27 13:48:00
ORD-10264,REF-2023-853270,2023-08-21 18:00:00,2023-09-03,CUST-850,Customer_64,Company_24 LLC,Rep_4,Europe,Germany,Germany_City,PRD-3892,Logitech Electronics Model 58,Electronics,Logitech,42,1040.66,43707.72,8741.54,34966.18,2797.29,31408.13,37763.47,3558.05,9.42,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Retail,Referral,2023-08-21 17:24:00
ORD-10265,REF-2023-423026,2023-07-14 01:00:00,2023-07-28,CUST-416,Customer_374,Company_197 LLC,Rep_15,Europe,Germany,Germany_City,PRD-2182,Sony Furniture Model 81,Furniture,Sony,19,276.51,5253.69,1050.74,4202.95,336.24,2209.3,4539.19,1993.65,43.92,0.0,PayPal,Delivered,WH-West,USD,1.0,Retail,Google Ads,2023-07-14 00:20:00
ORD-10266,REF-2023-530074,2023-05-10 00:00:00,2023-05-19,CUST-552,Customer_41,Company_154 LLC,Rep_20,Latin America,Mexico,Mexico_City,PRD-1026,Microsoft Electronics Model 32,Electronics,Microsoft,31,333.14,10327.34,2065.47,8261.87,660.95,6096.07,8922.820000000002,2165.8,24.27,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Google Ads,2023-05-09 23:48:00
ORD-10267,REF-2023-191962,2023-03-17 01:00:00,2023-03-29,CUST-150,Customer_56,Company_107 LLC,Rep_6,Asia Pacific,Japan,Japan_City,PRD-1660,Apple Furniture Model 87,Furniture,Apple,86,871.36,74936.96,11240.54,63696.420000000006,5095.71,38920.5,68792.13,24775.92,36.02,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Referral,2023-03-17 00:12:00
ORD-10268,REF-2023-168079,2023-10-24 11:00:00,2023-10-26,CUST-399,Customer_242,Company_35 LLC,Rep_4,North America,Canada,Canada_City,PRD-3845,IKEA Office Supplies Model 36,Office Supplies,IKEA,49,1232.19,60377.31,6037.73,54339.58,4347.17,44517.63,58686.75,9821.95,16.74,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Organic,2023-10-24 10:20:00
